,user,enrolled
27838,2477,0
22178,333374,1
4042,171173,1
11619,8899,1
47624,249302,1
28723,222990,1
16314,27791,1
20692,357342,1
49029,114519,1
30763,204387,1
2050,78508,0
44887,321484,0
11575,237884,1
42443,6477,1
14323,340615,1
14480,263831,0
48121,242505,1
4299,279320,1
47696,335654,0
26416,209148,1
42848,1060,1
17333,331365,1
24329,128089,1
2909,22764,0
45428,236722,1
5444,273778,0
16837,293075,1
478,226090,0
48876,101749,0
39102,266857,0
15152,196205,1
22161,331318,1
28903,61461,1
41349,217911,0
33943,148988,1
13920,307482,1
15997,342151,0
30006,217118,0
26161,132707,0
38080,32090,0
2130,316285,0
45664,210621,1
4354,274630,1
45387,15521,1
20546,303210,0
44220,205469,1
15412,102847,1
46597,107383,1
33441,110630,0
22746,280826,1
29323,190803,1
24778,144963,0
33704,183927,1
37246,68829,1
33575,323621,0
35821,373529,0
28608,246312,1
7592,180027,0
40850,64312,0
39014,167816,1
5394,263035,0
10300,281347,1
17015,241987,1
37165,124406,1
36359,239758,0
18008,2702,1
5295,116698,0
33150,304132,1
12390,159389,0
21101,259045,1
37207,273507,1
29737,150155,1
46568,222321,0
4108,90696,1
24891,301619,1
21543,82733,0
35694,317212,1
24518,309873,0
4238,173333,0
1087,346133,1
12921,226046,1
37673,22287,1
40718,102271,0
27774,263379,0
46827,191602,1
22881,67587,1
2247,373624,1
3256,138774,0
3991,7981,0
6317,60224,1
35916,139205,0
1841,122528,0
37256,339664,0
26957,291380,1
29812,62311,1
38892,77028,1
40005,285942,1
48174,117470,1
41750,323305,1
45802,120348,0
27680,52702,0
17607,177081,0
29663,43575,1
30464,55920,0
34272,87587,1
33747,135337,1
38363,35413,0
13432,151998,1
5169,95887,1
21768,315638,0
17029,279719,1
45839,125709,0
35855,309561,1
31653,278378,1
1732,147864,1
24328,16753,1
34544,372669,1
43033,205310,1
48833,246446,1
23020,336320,1
16893,238736,1
21622,313233,0
12547,336892,1
17154,118229,1
15277,158065,1
38879,84611,0
5172,206126,0
26862,75086,1
12430,296552,0
1851,327675,0
21648,165385,1
7449,322168,1
21005,36723,1
10799,255773,1
9918,212260,1
24288,223806,1
12692,287973,0
43495,263528,1
8263,97887,0
5453,60279,0
31352,86535,1
34102,63919,0
42803,64054,1
1111,36247,0
27722,344199,1
10789,131482,1
42844,15788,1
5662,115885,1
5741,140967,1
45374,187845,0
24094,128769,1
10138,108671,1
5556,8439,1
7910,272457,1
29031,156166,1
27308,204281,1
369,272810,0
30130,124344,0
49917,244720,0
33889,134409,1
18699,248868,0
12583,145896,0
84,184032,1
5515,293794,0
33847,8427,0
37608,356248,0
47648,59106,1
20407,140797,1
14211,139187,1
25486,48438,1
19347,250427,1
19646,336734,0
15406,62086,1
48431,368388,1
29188,320676,1
48461,88140,0
33176,1703,1
8660,148601,1
10582,22019,0
9367,215076,0
20735,34807,1
7510,139481,1
22717,287178,0
29655,316972,1
42403,230002,1
34304,137519,0
22582,169210,0
43088,272342,1
12057,144387,1
4408,109674,1
7635,21354,0
33197,368569,1
13720,35815,0
6609,369957,0
17818,83847,1
43099,314896,1
18507,17145,1
49354,122299,1
38691,50350,0
9562,57709,0
44132,215034,0
37636,90543,1
11469,243105,0
2861,365378,0
38818,338465,1
49872,351515,1
3432,255631,0
9031,24604,1
10942,205892,1
7987,162819,1
14940,335274,1
31713,302101,1
41162,26976,1
24837,152304,1
20665,52984,0
48335,240625,1
13377,288537,1
25531,26199,1
42397,33336,1
38664,175969,1
34415,181094,1
43715,142712,0
11519,304471,1
11265,271592,0
6473,205923,0
23101,176898,1
20121,332963,1
45643,212785,0
17542,72053,0
14660,190251,1
19375,372094,1
9565,87791,1
22241,131788,1
5920,195970,1
39277,88981,0
25046,146566,0
45968,274953,1
16413,52751,1
13279,270325,1
18960,194081,1
15060,318687,1
46052,116917,0
21901,324399,0
32981,251895,0
33200,113414,1
29766,187643,0
36673,83895,0
1957,147547,1
12217,59579,1
14875,353696,1
40415,288076,0
47789,111107,0
31065,10212,1
5045,323629,0
38806,240942,0
9621,189528,1
4529,274817,1
9391,344988,1
897,21827,1
37682,91770,0
7950,2167,0
1981,318577,1
27127,136190,1
7669,190903,1
45353,231879,1
34160,361376,0
24438,293318,1
2072,118007,0
31850,250710,0
41135,237548,0
9694,47678,1
9027,371749,0
7232,299777,0
37211,287325,1
22491,361007,0
656,195090,1
33843,109851,1
5993,196245,0
31929,335702,0
34635,49571,0
47223,131354,0
30836,210896,0
36486,89321,1
26378,339314,1
19168,252318,0
36343,120079,1
25415,110579,1
43501,24585,0
14775,79960,1
5365,6077,1
18155,252495,1
47202,177702,0
30116,163544,0
46667,304736,1
2881,261049,0
21601,367082,0
25165,357672,0
29514,9749,1
33122,193560,0
15672,68469,0
37706,119170,1
34482,94232,1
9946,117778,0
46129,120354,1
42710,33701,1
37543,323473,1
17207,107572,1
10780,18864,0
21371,183152,1
5296,202742,0
34322,89754,1
24226,113212,1
42565,329034,0
13081,78155,0
32688,343915,1
1385,193843,1
6626,32109,1
25044,56751,1
33084,26446,0
10427,203407,1
44976,279122,0
11882,300566,1
6489,172526,1
23559,36209,1
8734,279907,1
2018,290208,0
25159,324418,1
4305,358106,1
17059,176323,0
47391,312331,0
10361,350669,0
39726,220015,1
39852,96004,1
28045,54628,0
27178,173815,1
8143,117146,1
11318,228179,1
6877,212333,1
2562,57547,0
20436,75522,0
12734,323092,1
32813,118431,1
14258,310546,1
45388,338312,1
9024,359049,0
48974,245916,0
49254,280692,0
32012,73912,1
4321,280296,1
47470,166149,1
32815,12436,1
23259,201891,0
45638,260231,0
28381,342444,1
29648,230312,1
742,13224,1
47878,201200,0
42864,246169,1
38022,254832,0
21893,39671,1
6879,207787,1
21265,105458,1
24379,67214,0
15110,247650,0
13342,289516,1
25249,58805,1
24690,117624,1
26575,320008,0
3235,357093,1
13248,341810,1
18496,13755,0
5264,89838,1
30915,233329,1
7746,169531,1
18671,362454,1
45242,216519,1
35488,143925,1
1278,128070,0
15350,4339,0
13109,325863,1
15966,158571,1
14679,116881,1
20917,53006,1
1945,213457,1
4132,263333,1
20037,201033,1
25809,10896,0
23734,213621,0
30125,180332,1
40115,293838,1
28260,293089,0
33348,293496,0
9405,234491,0
20414,108922,1
47869,21041,1
41267,107237,1
36059,45397,0
45092,220359,0
2486,231415,0
37617,333807,1
14670,231968,1
6630,238433,1
48380,114334,1
25442,190675,0
9727,168367,1
21516,248687,1
27231,350153,1
28575,262852,1
49415,8249,0
49891,58720,1
6319,91028,1
4701,65430,1
40500,97894,1
49757,75218,1
19311,45591,0
8282,304303,1
28681,152070,0
26326,210617,0
24598,206230,0
28312,332488,1
42669,80589,1
11538,104032,1
10572,244721,1
7790,95460,1
31417,112412,0
7946,255195,0
25371,247406,0
30072,61073,1
7550,321128,1
4884,144239,1
1637,9887,1
35654,118280,0
2425,275008,1
38296,290466,1
40306,289195,1
23741,37232,1
2252,217334,0
39977,116191,1
43312,227546,0
30011,271723,1
11444,82851,1
30789,2776,1
45099,150319,0
19818,192598,1
16875,167425,1
9737,227515,1
34100,19850,0
27851,154732,0
24317,69557,0
17125,69402,1
9442,69893,0
41981,181497,1
19493,220300,1
22523,258617,1
5656,325341,0
22110,44803,1
16426,295257,1
3574,307465,0
11511,304894,1
13152,4473,1
12515,340564,1
36329,287934,1
33431,71045,0
44292,164569,0
37415,144370,1
44758,331363,0
9571,7851,0
40792,356636,1
18541,283475,1
45285,138622,0
19382,201266,1
34966,244207,1
26560,355549,1
49695,48699,0
8850,331062,1
10185,11713,1
36349,227466,0
40747,78936,0
20711,1390,0
8307,227263,1
20798,260600,0
13741,369964,0
414,191294,1
34424,356,1
34442,32000,1
34928,349912,0
12719,301678,1
8348,226021,1
39597,55046,0
11446,10911,0
26794,346783,1
8032,10458,1
47556,305108,0
22878,291846,1
44189,157470,1
19407,69469,1
49810,47711,1
6031,262471,1
25297,161312,0
34782,312824,1
2899,27062,1
38632,96991,1
30323,212099,0
36916,323430,0
31049,338065,1
40651,363712,1
32701,314648,1
5742,258100,1
24100,227703,0
3914,226156,0
38067,324608,0
45556,270343,1
21050,144302,1
34794,147354,0
28425,342522,0
7734,49055,1
10756,370712,1
29788,84265,1
45375,99492,1
20654,208898,0
4665,125669,1
33244,63098,1
41479,331058,1
22652,295129,0
16310,372970,1
36041,196405,0
4208,121352,1
10738,129468,1
12122,341752,1
24571,63754,1
20897,128125,1
20921,196852,0
12393,114621,0
49230,169299,0
43248,142787,0
2942,287658,1
34162,319156,1
48801,325280,1
11228,61829,1
20782,322316,1
19490,301183,1
1689,331667,1
33141,275975,1
7830,50811,1
21941,58870,0
32221,160967,0
31095,132361,1
45655,154813,1
38999,144036,1
37286,367055,1
6288,239162,0
40602,65222,0
46393,69887,1
24627,112694,1
992,145882,0
19358,46949,0
26505,144699,1
39653,333765,1
19185,76090,1
48798,13836,1
13691,205337,1
42917,190918,1
16093,151877,0
5758,82237,1
46347,329033,1
4137,67719,1
32594,368150,1
34456,138941,0
46804,314308,1
41509,162925,0
27230,88971,1
37752,118832,1
14133,23090,1
9420,119998,1
14678,12082,1
41993,11365,1
11657,325645,1
18934,15442,0
8237,284768,1
14750,360943,0
22177,344320,1
12593,176828,0
45150,259107,1
2695,24521,1
12792,214465,0
29990,275243,0
48986,83043,1
2584,89061,1
32845,192320,1
49265,142563,1
8482,177334,0
9321,293603,1
41301,75197,1
23282,254212,1
36014,35516,1
39223,193224,1
43023,219107,1
27813,316775,0
42659,338845,1
43727,85245,0
9117,207136,0
43064,199615,0
35756,173156,0
12504,163270,1
10334,176393,0
21352,88877,0
8468,2270,1
27348,258128,0
39124,151559,1
34686,251307,1
20372,337183,1
37354,338737,0
29650,320964,0
19242,213777,0
35154,312622,1
4105,76223,1
18968,123741,1
27836,273319,1
30648,136717,0
21709,219356,1
35144,258363,1
22664,45798,0
3495,164452,0
26589,190543,0
16861,167872,1
38265,162435,1
16265,61448,1
18243,160071,0
6845,363778,1
48542,5931,0
25242,208601,1
3102,298733,1
23531,358758,0
17364,320505,1
36839,218883,1
18625,115775,1
36721,246954,0
39300,96611,1
32358,240478,0
37833,353329,0
41972,9986,1
38348,268348,1
31278,3512,1
12318,168895,1
42901,55043,0
35363,48684,1
29365,313349,0
29291,194533,1
28485,336127,1
37810,167859,1
5447,242978,1
8319,130458,0
6335,332171,1
43550,285683,1
13034,28121,0
20235,203928,0
34778,171156,1
4911,371077,0
34001,50404,1
44860,112943,1
40166,366484,1
9755,51913,0
17552,232905,1
21410,228145,1
43906,320341,0
46743,271708,1
29961,363776,1
3265,337657,0
36496,48972,0
34335,138548,1
2606,47791,0
17892,272549,0
2610,317827,1
48247,238504,1
43680,328724,1
158,155344,0
6403,235601,0
34403,241299,0
49185,220357,0
27912,208105,1
62,366999,0
29493,273640,1
36667,160083,1
26924,91682,0
27156,8358,1
42073,32887,0
41618,3981,0
6934,247016,0
34401,280957,0
27488,114868,1
17264,228373,0
9443,159557,1
18575,104081,1
26567,344308,0
34723,87087,1
20406,52789,0
39036,360018,0
21825,55294,1
47780,303648,0
15037,250482,1
29681,10387,1
18093,83762,1
30,317171,1
30833,282372,1
49271,311786,1
47217,10284,1
38177,101842,1
46575,317397,1
40992,359428,0
48002,346530,1
32365,145142,1
25848,74550,1
33392,3851,0
37473,51049,1
14066,214947,1
38765,266726,1
19970,271061,0
39396,99931,0
12242,77696,1
9345,354465,0
10298,36817,1
37411,101355,1
36593,133844,1
10989,90079,1
16321,162706,0
2234,34244,0
28929,80416,1
29609,53186,0
23546,147347,1
9811,157284,1
14317,44759,1
23801,288581,1
17349,328673,1
32596,278963,1
25494,356504,1
30714,93477,1
29101,320302,0
8067,97060,0
41897,187127,1
22992,2794,0
48804,184718,1
10887,267090,1
24363,316446,0
16155,144,1
43484,35349,1
48473,320659,0
22257,365477,1
32938,270051,0
46244,213228,1
39824,2951,1
38280,292668,1
46779,346747,1
3139,65166,1
35509,106008,0
35469,6867,1
29115,74234,1
30916,220239,0
30411,307643,0
27375,116282,0
5858,335326,1
45098,139426,0
44065,265535,1
44945,168083,0
21699,152767,1
21889,56339,0
24427,253755,1
47798,53565,1
15829,287318,1
21501,46156,1
5843,284491,0
48515,183946,1
34660,265670,1
10124,370265,1
47693,305092,1
21468,50217,0
28965,331521,0
2637,324912,1
25708,343046,0
2682,170415,0
26795,183995,0
48422,323877,1
39393,47697,1
22188,54084,1
22229,259110,0
3061,149842,1
36812,329528,0
20376,78683,1
1185,22332,0
440,308026,1
20753,316127,1
48341,43740,1
11476,106432,1
7996,174798,1
16523,218381,0
19163,133992,1
13633,138144,1
6222,116375,0
36391,213484,1
44948,367380,0
35035,139662,1
28333,131572,0
6556,166727,1
15117,44967,0
32608,347425,0
29185,298528,1
48165,179253,1
34301,295828,1
9486,30700,1
26929,215366,0
47063,67539,0
39023,291847,1
5221,81804,1
39654,298760,1
47881,285040,1
16251,70465,1
39310,51773,1
411,349074,0
23310,360907,1
42979,363036,0
27540,82559,0
24049,55913,1
49652,317218,1
14073,64423,0
8697,86565,0
37300,360625,0
39722,242756,1
7466,3137,1
31221,21379,1
20201,174085,1
4242,87319,1
7393,207340,1
11942,291788,1
49830,143512,1
47377,286765,1
47206,185890,1
48688,301960,1
45181,269826,1
28955,87527,1
19315,141777,0
31086,73361,0
47160,213531,1
37649,206355,1
23445,64475,1
11240,310216,0
14202,346450,0
32429,288708,1
22730,129157,0
5914,27219,1
40234,343479,1
5690,5905,1
1536,45408,1
39945,135459,1
34477,321651,0
31413,21702,0
26039,197248,1
31845,122086,0
38805,323608,1
11193,227666,0
14659,316281,0
38907,104554,0
2291,278986,0
27486,99098,0
44293,295716,1
40931,24878,1
33620,93279,1
3020,291724,1
38399,49021,1
34520,289396,1
44899,355396,0
5877,153678,1
46961,209163,1
40484,99822,1
15314,54951,0
26639,307940,0
36568,254971,0
26155,250870,1
48745,278266,1
48607,297211,1
48038,358731,1
19905,284111,0
44071,250780,0
12389,64199,1
30229,189584,1
29554,168954,0
41455,40426,1
6171,350126,0
21253,9527,1
4835,312338,1
16049,101698,0
47205,199721,1
16493,33081,1
10171,126711,1
17674,205866,1
44181,97848,1
38719,291051,1
24345,179001,0
46676,363342,1
6148,102219,1
5096,237714,0
30768,287726,1
18956,324885,1
37684,276100,0
24621,186014,0
8249,40398,1
9006,189003,0
26630,233972,1
6661,367865,0
46850,132132,1
33256,215231,1
21869,113857,1
28091,274981,1
7411,261288,1
3137,208073,0
34586,309890,0
38636,268885,1
8907,77516,1
28889,100065,1
39913,261223,1
44373,302024,0
28439,243711,1
49331,231653,1
28167,200276,1
4304,325737,0
34201,246877,1
8014,368708,1
40546,259430,1
13624,107744,1
26626,63444,1
27256,90297,0
8674,158603,1
8024,160462,0
27772,194616,0
21191,155454,0
2057,166876,0
6892,239860,0
25040,215089,0
46610,120670,0
1445,289254,0
19914,183950,1
47805,324993,0
15351,278763,1
36463,193116,1
39326,220416,1
11803,170625,1
17452,163109,1
30631,323137,1
32570,123895,1
27829,91516,0
7476,221191,1
27952,326785,1
1325,99422,1
2301,317163,1
20956,325953,1
30492,275958,0
46137,351131,0
43186,298149,1
28357,299433,0
28671,260033,0
28899,179568,1
9223,177770,0
10067,137052,0
34731,277089,0
46335,159668,1
31471,102330,1
23529,238705,1
9786,175753,1
47178,196298,0
37952,247949,0
33598,246718,0
17276,218699,0
35685,77064,1
1808,363355,1
15157,139096,1
47479,29513,0
8379,211233,0
28120,227707,1
40562,349062,0
36313,189817,1
44256,292308,0
29971,11754,0
2110,79458,1
38405,33686,0
39813,179257,1
45369,174322,1
49973,283019,1
31336,341715,1
37423,27183,1
2673,172644,1
15926,352867,0
6560,260005,1
37176,252085,1
25816,311814,1
45709,271197,1
15612,338517,1
3706,136906,1
33869,46427,0
34215,329667,0
2004,304919,0
19594,27198,0
9771,224853,1
9258,98457,1
1702,137021,1
8139,336285,0
18553,7203,1
16220,94649,0
6201,167281,1
2102,104908,1
3150,371423,1
14491,271567,1
7858,260881,0
24078,352217,1
41420,348076,1
35269,334358,0
1451,278566,1
2434,5377,0
32505,196019,0
8398,347375,1
31233,34690,1
35760,369079,0
7128,305211,1
28512,337986,1
25558,319127,1
35332,158727,0
42460,163983,1
18364,53203,1
5368,98811,0
40560,135229,1
2937,201433,1
6522,264158,1
37053,8266,1
37806,205114,1
17833,86398,1
23256,198849,0
42313,130454,1
3797,107954,0
7148,229127,1
12927,39184,0
10929,32244,0
13781,156331,1
27939,122766,1
40634,37163,1
15606,17231,1
35889,167579,1
30871,234005,1
22986,351901,0
8720,67637,1
28659,14435,0
18059,257383,1
40084,183670,0
23427,46459,1
22945,67878,1
15972,127218,0
28731,321338,1
46391,368826,1
18183,76152,0
20738,140858,1
16037,340645,0
12521,317353,1
17911,292949,1
34664,254776,1
42088,83771,0
14546,250081,1
34847,71854,1
34040,107502,0
45380,31039,1
34413,128875,1
19396,113105,0
30636,131325,1
25921,198472,1
23668,38567,0
35237,347669,1
38245,354592,0
45311,18519,1
40272,55495,0
18290,78367,1
35934,223087,1
23255,210106,1
43362,106239,1
17394,98161,1
47620,94585,0
16669,73024,1
5209,270909,0
10362,368342,0
16239,211714,0
49713,76312,0
41465,28854,1
6318,188420,1
12753,326432,0
31068,255143,0
37141,308476,1
27769,54679,1
17164,209588,1
1476,101629,1
7177,25586,1
33486,16169,1
34263,62043,1
36517,138362,1
18524,28957,1
6664,339597,1
2831,298641,1
35426,354058,1
21607,47959,1
13130,190926,1
11904,90757,1
28286,96830,1
25091,143036,1
35235,282014,0
7951,254818,1
48261,314540,1
13908,341922,0
19014,95438,1
29444,55004,1
5240,224707,1
1154,243306,1
22213,138421,1
28229,279095,1
40059,154229,1
39272,253481,1
18262,360070,1
6649,314486,1
49459,265641,1
25961,342890,0
9776,216460,0
908,63762,0
44676,300331,0
4883,1692,1
39195,207926,1
49892,277627,1
19291,147106,0
42227,306061,1
3499,268142,1
38371,211840,1
40739,290164,1
44787,12184,1
14950,230974,1
2707,231085,0
31470,177313,0
2558,329251,1
8340,305971,1
48956,156705,1
14985,289741,1
28998,253670,1
38073,334139,1
25563,305592,1
34695,214093,1
22568,39712,1
29743,102554,0
29310,18337,0
1806,93647,1
44141,317977,1
19883,292933,1
15444,315498,0
10312,313997,1
35436,57035,1
22706,85872,1
48890,335821,1
18455,280312,0
39728,209047,0
17238,18053,1
41128,311813,1
46139,309876,0
17367,8869,0
45318,286643,1
29762,366457,1
34252,358928,1
43532,292249,1
19852,21782,1
8833,12593,1
8045,202233,1
37080,326684,1
19515,259929,1
14901,57842,1
18299,142020,1
38859,148112,1
49595,111389,0
43611,333279,1
1048,122340,0
22216,114067,1
5967,41574,0
10567,215976,0
16588,225464,1
43444,37554,0
25763,141267,0
12885,193254,1
12275,79253,1
11438,248313,1
20737,23044,1
26843,346953,1
29313,48545,0
7894,154494,0
47631,277336,0
44650,121377,0
44080,349708,1
20358,160522,1
4067,87386,1
2260,187474,1
28123,33223,1
49370,350613,0
30226,22603,1
43112,27291,1
34042,264458,0
28001,359587,0
17409,125142,1
5588,50784,0
10758,173600,1
24268,42057,1
21074,65404,1
36255,77468,1
48543,71163,1
22481,164260,1
6552,43273,1
13477,98163,1
48837,338976,0
14713,363890,1
40631,17193,1
11564,261351,0
33337,223238,1
45089,63114,0
12220,83038,0
12143,256634,0
46756,254103,0
41011,95780,0
27367,313207,1
14776,113754,0
19243,123916,1
12746,354155,1
28776,70072,1
32194,310752,1
43645,341239,1
23634,263218,1
46888,68607,0
21231,363050,1
18568,172357,1
34736,186196,0
26273,114496,0
36821,130379,1
24504,164927,1
18880,286040,0
12305,295599,1
39985,2602,1
23076,236223,1
1307,338649,0
17551,15373,1
30488,69023,1
28483,116761,0
45742,179420,1
41846,219473,1
20523,118268,0
8559,141504,0
8918,195964,1
43273,75297,0
1582,177418,1
30409,309683,1
13482,112819,0
41378,280326,0
3760,260192,0
35991,220940,1
463,195061,1
48116,334210,1
9692,250927,0
22403,173158,0
8212,220261,1
21443,366631,1
15487,310387,1
37929,68827,0
48319,47699,0
20388,164048,1
9521,62660,1
15501,142894,1
16084,314500,1
34094,365434,1
13778,241899,0
21718,287591,0
32152,192303,1
27006,315466,1
12032,346278,1
47957,371179,0
4589,84915,1
33525,233583,1
24183,292152,0
46698,313550,0
36204,116871,1
22176,342762,1
11667,372971,0
27319,12937,0
39615,70105,0
28521,179005,1
26808,135858,0
37303,49381,1
1638,331541,0
20883,170427,1
12618,122822,1
31741,203365,1
9972,354814,1
45573,49444,1
15791,254991,1
39324,325294,1
30478,260953,1
8762,158150,1
3734,323979,1
17840,201789,1
23830,283580,1
26930,151633,0
25060,41442,0
21858,160954,1
40545,206439,0
17441,260959,0
46723,1260,0
16234,69245,1
38149,285592,1
13517,52428,1
56,91566,0
8234,112800,1
29001,186444,1
33996,168030,0
6062,6428,0
17288,26371,1
35602,312335,0
27908,314347,1
11045,245636,0
11817,66371,0
27505,366192,1
13529,153902,0
16006,295630,1
19834,28279,1
9817,360711,1
40531,20356,1
8546,126649,1
30901,199564,0
6752,124126,0
8855,75407,0
30793,354507,0
12381,174277,0
25131,258171,1
27943,298919,1
4290,162261,0
33198,328010,1
27136,265635,1
23875,24971,0
3861,328799,1
12164,131057,1
32925,138623,1
47433,179103,1
47425,186043,1
19378,176602,1
19403,108679,0
49824,259497,0
10159,144554,1
46457,352707,0
28068,244681,1
27,85089,1
16598,242854,0
20059,36781,1
14301,2261,1
20891,308413,0
